mold_name,timestamp,material_name,machine_tonnage,cycle_number,hopper_temp,nozzle_temp,H1,H2,H3,mold_core_temp,mold_cavity_temp,inj_speed1,inj_speed2,inj_speed3,actual_inj_pressure,vp_transition,inj_time_actual,holding_pressure_stage1,holding_pressure_stage2,holding_pressure_stage3,screw_rpm,back_pressure,decompression_speed,decompression_distance,cushion_size,clamp_force,mold_close_speed,mold_protection_pressure,ejection_stroke,ejection_speed,cooling_time,mold_open_reset_time,part_weight,shot_weight,screw_diameter,total_cycle_time,Hopper_State,Barrel_Heater_State,Screw_State,Injection_Unit_State,Hydraulic_System_State,Clamp_Unit_State,Mold_State,Cooling_System_State,Ejector_System_State
Rectangular Food Container,02:16.2,"Polypropylene (PP - High Flow, MFI 45+)",300,334,32,240,238,227,209,12,16,443,441,297,1890,6.3,0.28,575,0,0,208,42,24,4.2,3.1,270,751,17,83,78,2.73,1.37,14.6,56.6,55,4.94,0,0,0,0,0,0,0,0,1
Rectangular Food Container,02:21.1,"Polypropylene (PP - High Flow, MFI 45+)",300,335,33,240,239,223,210,13,16,414,443,292,1933,6.6,0.3,593,0,0,207,43,25,4.2,3.5,270,792,17,81,79,2.59,1.36,15,57.8,55,4.73,0,0,0,0,0,0,0,0,1
Rectangular Food Container,02:25.9,"Polypropylene (PP - High Flow, MFI 45+)",300,336,34,239,239,224,207,13,16,443,443,287,1888,6.5,0.28,552,0,0,211,42,23,4.3,3,261,773,16,82,79,2.47,1.44,15.1,57.5,55,4.66,0,0,0,0,0,0,0,0,1
Rectangular Food Container,02:30.5,"Polypropylene (PP - High Flow, MFI 45+)",300,337,34,239,239,222,208,13,16,445,471,283,1912,6.5,0.31,555,0,0,209,42,24,4.1,3.3,252,718,17,85,81,2.59,1.34,14.6,55.2,55,4.86,0,0,0,0,0,0,0,0,1
Rectangular Food Container,02:35.4,"Polypropylene (PP - High Flow, MFI 45+)",300,338,32,240,239,226,208,13,16,441,439,295,1896,6.2,0.3,576,0,0,199,43,22,4.4,3.2,263,720,16,79,76,2.59,1.31,14.7,56.5,55,4.72,0,0,0,0,0,0,0,0,1
Rectangular Food Container,02:40.1,"Polypropylene (PP - High Flow, MFI 45+)",300,339,36,239,240,222,206,13,16,433,427,284,1945,6.8,0.28,577,0,0,215,41,22,4.1,3.3,261,732,16,82,79,2.56,1.32,14.8,57.1,55,4.72,0,0,0,0,0,0,0,0,1
Rectangular Food Container,02:44.8,"Polypropylene (PP - High Flow, MFI 45+)",300,340,34,239,238,225,208,12,16,449,427,294,1981,6.6,0.29,560,0,0,218,42,23,4.2,3.2,258,726,16,82,74,2.47,1.35,15.4,58.9,55,4.6,0,0,0,0,0,0,0,0,1
Rectangular Food Container,02:49.4,"Polypropylene (PP - High Flow, MFI 45+)",300,341,34,240,241,225,208,13,16,437,451,297,1944,6,0.31,601,0,0,208,43,22,4.2,3.2,252,749,18,83,79,2.55,1.35,15.1,57.9,55,4.7,0,0,0,0,0,0,0,0,1
Rectangular Food Container,02:54.1,"Polypropylene (PP - High Flow, MFI 45+)",300,342,35,240,239,224,209,13,16,430,435,291,1901,6.5,0.28,578,0,0,208,43,22,4.1,3.2,257,700,17,84,80,2.7,1.33,15,56.1,55,4.85,0,0,0,0,0,0,0,0,1
Rectangular Food Container,02:59.0,"Polypropylene (PP - High Flow, MFI 45+)",300,343,33,240,239,223,210,13,16,466,437,293,1995,6.5,0.29,569,0,0,202,44,23,4.3,3.1,266,756,17,85,78,2.58,1.3,14.9,56.1,55,4.6,0,0,0,0,0,0,0,0,1
Rectangular Food Container,03:03.6,"Polypropylene (PP - High Flow, MFI 45+)",300,344,35,239,240,228,208,13,16,463,442,300,1940,6.9,0.29,568,0,0,209,42,23,4.4,3.3,267,728,17,82,76,2.64,1.31,15.2,56.5,55,4.67,0,0,0,0,0,0,0,0,1
Rectangular Food Container,03:08.2,"Polypropylene (PP - High Flow, MFI 45+)",300,345,33,240,240,223,207,13,15,431,444,309,2056,7,0.29,571,0,0,213,45,23,4.4,3.3,259,799,16,81,76,2.52,1.24,15.2,57.1,55,4.53,0,0,0,0,0,0,0,0,1
Rectangular Food Container,03:12.8,"Polypropylene (PP - High Flow, MFI 45+)",300,346,33,241,239,224,209,13,16,463,456,288,1988,6.8,0.3,545,0,0,209,44,23,4.2,3.3,260,747,17,82,78,2.64,1.39,15,54.3,55,4.79,0,0,0,0,0,0,0,0,1
Rectangular Food Container,03:17.6,"Polypropylene (PP - High Flow, MFI 45+)",300,347,32,239,239,226,209,13,16,450,421,314,2046,6.2,0.31,589,0,0,203,43,23,4.3,3,254,733,16,83,75,2.73,1.3,15.1,57,55,4.83,0,0,0,0,0,0,0,0,1
Rectangular Food Container,03:22.4,"Polypropylene (PP - High Flow, MFI 45+)",300,348,32,239,240,224,207,13,16,468,457,293,2033,6.6,0.29,559,0,0,222,44,22,4.3,3.1,266,732,17,80,80,2.64,1.39,15.1,56.8,55,4.74,0,0,0,0,0,0,0,0,1
Rectangular Food Container,03:27.1,"Polypropylene (PP - High Flow, MFI 45+)",300,349,32,240,238,225,208,13,16,462,423,306,1965,6.3,0.3,582,0,0,208,44,23,4.4,3.4,265,714,16,78,78,2.72,1.34,15.2,56.4,55,4.81,0,0,0,0,0,0,0,0,1
Rectangular Food Container,03:31.9,"Polypropylene (PP - High Flow, MFI 45+)",300,350,34,240,240,224,210,13,16,415,428,284,2044,7.1,0.3,580,0,0,201,46,22,4.5,3.3,264,775,17,78,75,2.73,1.35,15,56.8,55,4.83,0,0,0,0,0,0,0,0,1
Rectangular Food Container,03:36.8,"Polypropylene (PP - High Flow, MFI 45+)",300,351,33,239,239,226,209,13,16,431,463,299,1878,6.3,0.29,580,0,0,204,42,24,4.3,3.4,260,746,16,81,80,2.68,1.33,15.4,56.8,55,4.76,0,0,0,0,0,0,0,0,1
Rectangular Food Container,03:41.5,"Polypropylene (PP - High Flow, MFI 45+)",300,352,32,241,238,221,208,13,17,422,461,291,1951,6.7,0.3,589,0,0,211,41,24,4.5,3.2,264,738,18,79,81,2.7,1.38,15.2,56.1,55,4.9,0,0,0,0,0,0,0,0,1
Rectangular Food Container,03:46.4,"Polypropylene (PP - High Flow, MFI 45+)",300,353,34,239,239,225,209,12,15,447,432,286,2042,6.7,0.31,575,0,0,200,44,25,4.1,3.2,261,713,17,85,78,2.67,1.34,15.3,56.5,55,4.74,0,0,0,0,0,0,0,0,1
Rectangular Food Container,03:51.2,"Polypropylene (PP - High Flow, MFI 45+)",300,354,33,239,238,224,208,13,16,440,454,299,2002,7.1,0.31,565,0,0,214,43,22,4.1,3.1,256,718,16,78,78,2.56,1.34,15.4,57.7,55,4.81,0,0,0,0,0,0,0,0,1
Rectangular Food Container,03:56.0,"Polypropylene (PP - High Flow, MFI 45+)",300,355,33,238,239,226,210,13,16,416,444,296,1910,7.1,0.3,598,0,0,207,42,23,4.3,3.3,263,781,17,79,75,2.59,1.33,15.4,58.7,55,4.72,0,0,0,0,0,0,0,0,1
Rectangular Food Container,04:00.7,"Polypropylene (PP - High Flow, MFI 45+)",300,356,33,240,239,225,209,13,16,413,476,312,1912,6.4,0.28,541,0,0,209,44,23,4.2,3.2,257,770,15,82,80,2.54,1.41,15.3,56.2,55,4.77,0,0,0,0,0,0,0,0,1
Rectangular Food Container,04:05.5,"Polypropylene (PP - High Flow, MFI 45+)",300,357,32,239,237,224,212,13,16,445,427,287,1946,6.3,0.3,575,0,0,218,42,23,4.1,3.2,265,792,18,82,82,2.7,1.34,15.4,58.6,55,4.86,0,0,0,0,0,0,1,0,1
Rectangular Food Container,04:10.3,"Polypropylene (PP - High Flow, MFI 45+)",300,358,33,238,238,224,206,13,16,433,424,273,1834,6.6,0.31,586,0,0,202,43,24,4.3,3.2,263,800,15,85,77,2.73,1.38,15.5,56.8,55,4.79,0,0,0,0,0,0,1,0,1
Rectangular Food Container,04:15.1,"Polypropylene (PP - High Flow, MFI 45+)",300,359,35,239,238,225,211,13,16,431,427,306,1896,6.8,0.31,564,0,0,200,44,23,4.3,3,264,721,16,85,77,2.63,1.36,15.6,57.3,55,4.82,0,0,0,0,0,0,1,0,1
Rectangular Food Container,04:19.9,"Polypropylene (PP - High Flow, MFI 45+)",300,360,33,239,240,222,209,13,16,442,450,305,1836,6.6,0.3,587,0,0,217,42,24,4,2.8,260,697,17,81,77,2.64,1.33,15.1,56.9,55,4.83,0,0,0,0,0,0,1,0,1
Rectangular Food Container,04:24.8,"Polypropylene (PP - High Flow, MFI 45+)",300,361,33,240,238,224,209,13,16,446,429,298,1917,6.7,0.3,578,0,0,208,43,21,4.3,3.1,258,731,16,83,82,2.6,1.39,15.5,54.9,55,4.81,0,0,0,0,0,0,1,0,1
Rectangular Food Container,04:29.6,"Polypropylene (PP - High Flow, MFI 45+)",300,362,31,239,239,224,209,13,16,441,428,297,1875,6.4,0.3,594,0,0,206,46,22,4.4,3.1,257,750,17,77,76,2.74,1.29,15.3,57.6,55,4.9,0,0,0,0,0,0,1,0,1
Rectangular Food Container,04:34.5,"Polypropylene (PP - High Flow, MFI 45+)",300,363,33,238,239,222,206,13,16,428,464,279,1987,6.8,0.28,605,0,0,200,44,22,4.4,3.2,265,728,17,83,76,2.59,1.28,15.5,56.9,55,4.52,0,0,0,0,0,0,1,0,1
Rectangular Food Container,04:39.0,"Polypropylene (PP - High Flow, MFI 45+)",300,364,34,241,240,226,207,13,16,449,469,298,1977,6.6,0.3,571,0,0,208,42,23,4.2,3,267,718,17,81,77,2.61,1.32,15.3,58.2,55,4.81,0,0,0,0,0,0,1,0,1
Rectangular Food Container,04:43.8,"Polypropylene (PP - High Flow, MFI 45+)",300,365,34,239,238,222,207,13,16,429,446,317,1938,6.5,0.27,583,0,0,195,44,24,4.3,3.2,262,710,16,83,83,2.68,1.29,15.2,55.8,55,4.66,0,0,0,0,0,0,1,0,1
Rectangular Food Container,04:48.5,"Polypropylene (PP - High Flow, MFI 45+)",300,366,34,239,239,223,208,13,17,438,452,288,1980,6.9,0.3,572,0,0,208,45,21,4.3,3.3,261,704,17,81,76,2.67,1.31,15.1,55.5,55,4.75,0,0,0,0,0,0,1,0,1
Rectangular Food Container,04:53.2,"Polypropylene (PP - High Flow, MFI 45+)",300,367,33,239,238,224,208,13,16,457,412,295,1940,6.9,0.29,569,0,0,210,43,23,4.4,3,262,805,17,82,81,2.63,1.36,15.3,59.4,55,4.83,0,0,0,0,0,0,1,0,1
Rectangular Food Container,04:58.0,"Polypropylene (PP - High Flow, MFI 45+)",300,368,33,239,239,227,207,13,16,452,440,290,1860,6.7,0.29,589,0,0,206,44,22,4.3,3.1,257,787,17,82,74,2.72,1.31,15,56.7,55,4.79,0,0,0,0,0,0,1,0,1
Rectangular Food Container,05:02.8,"Polypropylene (PP - High Flow, MFI 45+)",300,369,34,239,237,222,211,13,16,457,440,294,1947,6.6,0.27,581,0,0,199,44,23,4.4,3.2,273,701,16,79,79,2.77,1.38,15.4,56.2,55,4.9,0,0,0,0,0,0,1,0,1
Rectangular Food Container,05:07.7,"Polypropylene (PP - High Flow, MFI 45+)",300,370,35,239,239,225,208,13,16,464,439,305,1885,6.7,0.29,568,0,0,203,41,23,4.4,3.1,258,715,17,80,78,2.58,1.31,15.1,58,55,4.69,0,0,0,0,0,0,1,0,1
Rectangular Food Container,05:12.4,"Polypropylene (PP - High Flow, MFI 45+)",300,371,35,239,239,223,208,13,16,447,421,285,1890,6.9,0.29,576,0,0,205,41,24,4.3,3.3,261,767,16,86,78,2.59,1.28,15.5,57.4,55,4.67,0,0,0,0,0,0,1,0,1
Rectangular Food Container,05:17.1,"Polypropylene (PP - High Flow, MFI 45+)",300,372,34,239,240,223,210,13,16,443,449,318,1870,6.6,0.29,589,0,0,211,45,24,4.5,3.1,260,723,17,82,77,2.74,1.26,15.5,57.6,55,4.79,0,0,0,0,0,0,1,0,1
Rectangular Food Container,05:21.9,"Polypropylene (PP - High Flow, MFI 45+)",300,373,33,240,241,225,206,13,16,452,450,311,1878,6.2,0.3,588,0,0,207,44,22,4.5,3.1,261,739,17,80,77,2.57,1.35,15.2,55.7,55,4.65,0,0,0,0,0,0,1,0,1
Rectangular Food Container,05:26.5,"Polypropylene (PP - High Flow, MFI 45+)",300,374,31,239,238,222,211,13,16,459,454,289,2066,6.6,0.29,558,0,0,200,44,23,4.4,3.2,253,786,17,77,74,2.63,1.33,15.1,58.1,55,4.73,0,0,0,0,0,0,1,0,1
Rectangular Food Container,05:31.3,"Polypropylene (PP - High Flow, MFI 45+)",300,375,32,240,237,224,206,13,16,418,434,302,1906,6.3,0.31,595,0,0,199,41,24,4.2,2.9,266,755,17,83,79,2.53,1.41,15.5,54.8,55,4.74,0,0,0,0,0,0,1,0,1
Rectangular Food Container,05:36.0,"Polypropylene (PP - High Flow, MFI 45+)",300,376,35,240,239,223,209,13,16,433,444,297,1927,6.6,0.3,573,0,0,195,44,24,4.1,3.2,266,763,16,84,78,2.65,1.32,14.8,56.5,55,4.86,0,0,0,0,0,0,1,0,1
Rectangular Food Container,05:40.9,"Polypropylene (PP - High Flow, MFI 45+)",300,377,34,239,239,225,207,13,16,445,449,298,1899,6.6,0.3,573,0,0,201,45,22,4.5,3.1,265,750,17,83,81,2.56,1.35,14.8,55.6,55,4.67,0,0,0,0,0,0,1,0,1
Rectangular Food Container,05:45.5,"Polypropylene (PP - High Flow, MFI 45+)",300,378,36,240,239,222,211,13,16,467,413,276,1899,6.4,0.28,602,0,0,216,44,24,4.4,3.2,267,755,17,83,78,2.62,1.35,15.3,56,55,4.72,0,0,0,0,0,0,1,0,1
Rectangular Food Container,05:50.2,"Polypropylene (PP - High Flow, MFI 45+)",300,379,34,239,237,222,207,13,16,462,416,268,1854,6.8,0.28,595,0,0,202,44,23,4.1,3.1,256,782,17,85,76,2.73,1.29,14.9,56.9,55,4.81,0,0,0,0,0,0,1,0,1
Rectangular Food Container,05:55.1,"Polypropylene (PP - High Flow, MFI 45+)",300,380,33,238,239,223,212,13,16,432,445,306,1935,6.9,0.29,579,0,0,204,44,23,4.3,3.1,252,745,17,81,81,2.65,1.32,15.4,58.3,55,4.76,0,0,0,0,0,0,1,0,1
Rectangular Food Container,05:59.8,"Polypropylene (PP - High Flow, MFI 45+)",300,381,35,238,239,224,207,13,16,425,443,296,1986,7,0.3,568,0,0,201,44,23,4.2,3.3,265,770,16,83,80,2.67,1.37,15.1,57.2,55,4.74,0,0,0,0,0,0,1,0,1
Rectangular Food Container,06:04.6,"Polypropylene (PP - High Flow, MFI 45+)",300,382,33,240,239,224,207,13,16,444,436,286,2020,6.2,0.29,578,0,0,202,43,23,4.3,3.1,263,759,16,82,82,2.56,1.3,14.9,58,55,4.57,0,0,0,0,0,0,1,0,1
Rectangular Food Container,06:09.1,"Polypropylene (PP - High Flow, MFI 45+)",300,383,33,240,239,221,212,13,16,406,421,316,1810,6.7,0.3,593,0,0,196,45,23,4.5,3.3,265,748,17,82,84,2.62,1.37,15.3,56.4,55,4.75,0,0,0,0,0,0,1,0,1
Rectangular Food Container,06:13.9,"Polypropylene (PP - High Flow, MFI 45+)",300,384,36,239,236,225,209,13,16,421,450,288,1971,6.5,0.3,582,0,0,202,44,22,4.3,2.9,247,794,17,77,83,2.56,1.26,15.2,56.7,55,4.68,0,0,0,0,0,0,1,0,1
Rectangular Food Container,06:18.6,"Polypropylene (PP - High Flow, MFI 45+)",300,385,34,240,240,226,209,13,16,469,439,292,1958,6.1,0.29,559,0,0,204,42,23,4.3,3.3,270,766,16,80,79,2.62,1.26,15.1,56,55,4.64,0,0,0,0,0,0,1,0,1
Rectangular Food Container,06:23.2,"Polypropylene (PP - High Flow, MFI 45+)",300,386,35,240,239,225,209,13,16,440,447,297,1956,6.5,0.3,560,0,0,204,44,23,4.2,3.1,269,783,18,78,81,2.6,1.33,15.1,57.3,55,4.67,0,0,0,0,0,0,1,0,1
Rectangular Food Container,06:27.9,"Polypropylene (PP - High Flow, MFI 45+)",300,387,32,240,240,223,208,13,16,484,449,306,1917,6.4,0.29,562,0,0,200,44,22,4.3,3.4,271,726,16,86,76,2.62,1.32,15.4,56,55,4.78,0,0,0,0,0,0,1,0,1
Rectangular Food Container,06:32.6,"Polypropylene (PP - High Flow, MFI 45+)",300,388,33,239,240,225,206,13,16,469,463,287,1858,6.6,0.29,555,0,0,201,42,23,4.4,3.1,271,750,16,79,82,2.69,1.32,15.2,54.7,55,4.82,0,0,0,0,0,0,1,0,1
Rectangular Food Container,06:37.5,"Polypropylene (PP - High Flow, MFI 45+)",300,389,33,240,238,223,208,13,16,429,446,316,1900,6.8,0.28,557,0,0,201,43,23,4.3,3.1,253,755,16,85,82,2.8,1.35,15.4,57.7,55,4.87,0,0,0,0,0,0,1,0,1
Rectangular Food Container,06:42.3,"Polypropylene (PP - High Flow, MFI 45+)",300,390,34,239,239,222,208,13,16,438,488,294,1910,7,0.28,571,0,0,202,44,21,4.3,3.2,254,783,17,80,79,2.72,1.34,15.5,56.6,55,4.86,0,0,0,0,0,0,1,0,1
Rectangular Food Container,06:47.2,"Polypropylene (PP - High Flow, MFI 45+)",300,391,32,239,240,225,208,13,17,469,451,299,1882,6.6,0.3,559,0,0,195,45,21,4.4,3,266,790,16,80,80,2.7,1.33,15.2,54.7,55,4.89,0,0,0,0,0,0,1,0,1
Rectangular Food Container,06:52.1,"Polypropylene (PP - High Flow, MFI 45+)",300,392,33,240,238,225,210,13,16,437,437,304,1869,6.5,0.28,607,0,0,212,43,24,4.4,3.2,256,760,17,82,76,2.57,1.31,15.3,56.8,55,4.65,0,0,1,0,0,0,1,0,1
Rectangular Food Container,06:56.7,"Polypropylene (PP - High Flow, MFI 45+)",300,393,33,239,239,224,212,13,17,432,440,281,1954,6.1,0.28,605,0,0,205,43,22,4.7,3.3,264,757,16,83,78,2.62,1.31,15.5,57.1,55,4.66,0,0,1,0,0,0,1,0,1
Rectangular Food Container,07:01.4,"Polypropylene (PP - High Flow, MFI 45+)",300,394,35,240,239,224,206,13,16,455,472,284,1897,6.8,0.29,586,0,0,206,42,23,4.2,3.1,255,757,17,80,81,2.63,1.32,15.2,56.5,55,4.71,0,0,1,0,0,0,1,0,1
Rectangular Food Container,07:06.1,"Polypropylene (PP - High Flow, MFI 45+)",300,395,34,239,239,224,209,13,16,442,421,287,2065,6.4,0.3,583,0,0,207,44,22,4.2,3.2,256,742,16,83,76,2.63,1.33,15.3,56.5,55,4.77,0,0,1,0,0,0,1,0,1
Rectangular Food Container,07:10.9,"Polypropylene (PP - High Flow, MFI 45+)",300,396,33,239,242,223,206,13,16,458,445,301,1879,6.5,0.29,570,0,0,199,44,23,4.6,3.2,264,751,17,84,83,2.75,1.3,14.7,54.5,55,4.91,0,0,1,0,0,0,1,0,1
Rectangular Food Container,07:15.8,"Polypropylene (PP - High Flow, MFI 45+)",300,397,33,240,238,225,208,13,16,419,450,308,1878,6.7,0.29,582,0,0,199,44,22,4.3,3.1,261,781,15,86,85,2.59,1.34,15.5,56.8,55,4.71,0,0,1,0,0,0,1,0,1
Rectangular Food Container,07:20.5,"Polypropylene (PP - High Flow, MFI 45+)",300,398,32,238,238,223,213,13,16,427,449,300,1961,6.5,0.31,573,0,0,198,46,23,4.4,3.2,263,797,18,80,84,2.55,1.35,15.3,56.1,55,4.64,0,0,1,0,0,0,1,0,1
Rectangular Food Container,07:25.1,"Polypropylene (PP - High Flow, MFI 45+)",300,399,33,240,238,223,208,13,16,463,431,309,1843,6.8,0.29,572,0,0,202,44,21,4.7,3.2,267,762,17,82,86,2.62,1.31,15.3,57.3,55,4.82,0,0,1,0,0,0,1,0,1
Rectangular Food Container,07:29.9,"Polypropylene (PP - High Flow, MFI 45+)",300,400,34,240,240,223,208,13,16,456,446,294,1936,6.6,0.29,576,0,0,207,42,22,4.2,3,258,765,16,81,80,2.77,1.4,15.4,57.4,55,5,0,0,1,0,0,0,1,0,1
Rectangular Food Container,07:34.9,"Polypropylene (PP - High Flow, MFI 45+)",300,401,34,239,238,222,206,13,16,455,460,304,1874,6.6,0.29,537,0,0,203,43,24,4.3,3.2,261,762,17,81,81,2.77,1.3,15.6,55.8,55,4.76,0,0,1,0,0,0,1,0,1
Rectangular Food Container,07:39.7,"Polypropylene (PP - High Flow, MFI 45+)",300,402,34,240,240,222,209,13,16,430,452,295,1882,6.6,0.29,583,0,0,205,44,23,4.3,3,267,752,16,79,77,2.54,1.39,14.8,55.5,55,4.75,0,0,1,0,0,0,1,0,1
Rectangular Food Container,07:44.5,"Polypropylene (PP - High Flow, MFI 45+)",300,403,33,240,239,223,208,13,16,444,433,296,1899,6.3,0.29,590,0,0,209,44,22,4.4,3.1,263,824,17,84,83,2.68,1.31,15.5,56,55,4.82,0,0,1,0,0,0,1,0,1
Rectangular Food Container,07:49.3,"Polypropylene (PP - High Flow, MFI 45+)",300,404,33,241,240,222,210,13,16,464,468,289,2026,6.4,0.3,588,0,0,196,44,24,4.4,3.4,264,744,17,80,82,2.8,1.39,15.5,55,55,4.95,0,0,1,0,0,0,1,0,1
Rectangular Food Container,07:54.2,"Polypropylene (PP - High Flow, MFI 45+)",300,405,32,239,239,225,208,13,16,427,434,300,1893,6.4,0.28,577,0,0,206,44,22,4.5,3,252,741,17,80,79,2.64,1.36,15,54,55,4.82,0,0,1,0,0,0,1,0,1
Rectangular Food Container,07:59.0,"Polypropylene (PP - High Flow, MFI 45+)",300,406,35,239,240,222,209,13,16,441,462,283,1925,6.6,0.29,572,0,0,209,44,23,4.3,3.2,266,725,17,82,85,2.82,1.3,14.9,53.9,55,4.81,0,0,1,0,0,0,1,0,1
Rectangular Food Container,08:03.9,"Polypropylene (PP - High Flow, MFI 45+)",300,407,33,239,239,225,208,13,16,429,425,295,1935,6.3,0.3,589,0,0,184,45,23,4.2,3.2,265,748,16,84,80,2.59,1.33,15,56.4,55,4.8,0,0,1,0,0,0,1,0,1
Rectangular Food Container,08:08.7,"Polypropylene (PP - High Flow, MFI 45+)",300,408,34,239,240,226,207,13,16,457,457,286,1911,7,0.31,580,0,0,202,46,22,4.4,3,260,723,18,81,78,2.45,1.35,15,57,55,4.61,0,0,1,0,0,0,1,0,1
Rectangular Food Container,08:13.3,"Polypropylene (PP - High Flow, MFI 45+)",300,409,33,240,239,222,207,13,16,467,439,299,1939,6.3,0.29,588,0,0,199,44,23,4.3,3.2,264,776,17,82,78,2.68,1.39,15.4,56.2,55,4.85,0,0,1,0,0,0,1,0,1
Rectangular Food Container,08:18.1,"Polypropylene (PP - High Flow, MFI 45+)",300,410,33,241,239,227,208,13,16,440,410,307,1818,6.7,0.28,589,0,0,203,44,23,4.3,3.3,264,762,17,80,83,2.69,1.3,15.2,55.6,55,4.78,0,0,1,0,0,0,1,0,1
Rectangular Food Container,08:22.9,"Polypropylene (PP - High Flow, MFI 45+)",300,411,33,239,240,224,207,13,16,436,460,310,1994,6.5,0.29,591,0,0,197,43,23,4.4,3.1,260,780,17,80,80,2.72,1.34,15.2,55.3,55,4.76,0,0,1,0,0,0,1,0,1
Rectangular Food Container,08:27.7,"Polypropylene (PP - High Flow, MFI 45+)",300,412,35,240,238,222,208,13,16,434,460,308,1922,7,0.3,589,0,0,194,44,23,4.4,3.2,266,761,16,80,76,2.55,1.33,15.2,54.2,55,4.67,0,0,1,0,0,0,1,0,1
Rectangular Food Container,08:32.3,"Polypropylene (PP - High Flow, MFI 45+)",300,413,33,240,238,223,211,13,16,444,431,310,1943,6.5,0.29,550,0,0,212,43,23,4.4,3.1,256,761,18,84,80,2.48,1.36,15.1,55.1,55,4.63,0,0,1,0,0,0,1,0,1
Rectangular Food Container,08:37.0,"Polypropylene (PP - High Flow, MFI 45+)",300,414,33,241,240,221,209,13,16,446,431,302,1926,6.5,0.29,565,0,0,201,45,24,4.5,3,260,790,17,82,76,2.65,1.3,14.9,54.8,55,4.77,0,0,1,0,0,0,1,0,1
Rectangular Food Container,08:41.7,"Polypropylene (PP - High Flow, MFI 45+)",300,415,33,239,239,225,208,13,16,457,461,309,1916,6.5,0.28,572,0,0,187,47,22,4.8,2.8,269,883,16,79,81,2.7,1.28,14.9,56.2,55,4.72,0,0,1,0,0,0,1,0,1
Rectangular Food Container,08:46.4,"Polypropylene (PP - High Flow, MFI 45+)",300,416,33,240,238,223,211,12,16,464,462,306,1913,6.5,0.28,577,0,0,199,46,24,4.3,3.2,273,769,16,80,86,2.75,1.35,15.4,56.3,55,4.81,0,0,1,0,0,0,1,0,1
Rectangular Food Container,08:51.3,"Polypropylene (PP - High Flow, MFI 45+)",300,417,33,239,239,223,208,13,16,439,444,277,1954,6.7,0.29,583,0,0,189,45,23,4.5,3,264,798,16,78,79,2.57,1.24,15.7,55.6,55,4.7,0,0,1,0,0,0,1,0,1
Rectangular Food Container,08:56.0,"Polypropylene (PP - High Flow, MFI 45+)",300,418,35,240,239,222,209,13,16,446,441,301,1957,6.7,0.3,607,0,0,200,45,24,4.6,3.2,263,788,17,79,81,2.61,1.38,15.3,55.7,55,4.8,0,0,1,0,0,0,1,0,1
Rectangular Food Container,09:00.7,"Polypropylene (PP - High Flow, MFI 45+)",300,419,32,238,239,223,206,13,16,436,436,305,1937,6.6,0.29,577,0,0,207,43,22,4.5,2.9,272,752,16,81,79,2.59,1.3,14.9,55.6,55,4.63,0,0,1,0,0,0,1,0,1
Rectangular Food Container,09:05.4,"Polypropylene (PP - High Flow, MFI 45+)",300,420,34,240,239,225,211,13,16,455,466,291,2001,6.3,0.32,578,0,0,201,43,23,4.4,3.2,259,731,16,80,82,2.6,1.32,15.5,56.7,55,4.79,0,0,1,0,0,0,1,0,1
Rectangular Food Container,09:10.2,"Polypropylene (PP - High Flow, MFI 45+)",300,421,32,240,239,224,206,13,16,446,413,303,1875,6.4,0.29,587,0,0,201,43,21,4.4,3,262,789,17,80,83,2.58,1.35,15.1,55.1,55,4.8,0,0,1,0,0,0,1,0,1
Rectangular Food Container,09:15.0,"Polypropylene (PP - High Flow, MFI 45+)",300,422,33,239,241,223,206,13,16,454,434,279,1901,6.3,0.3,592,0,0,196,44,22,4.6,3.2,262,817,16,83,83,2.66,1.28,15.4,56.1,55,4.82,0,0,1,0,0,0,1,0,1
Rectangular Food Container,09:19.8,"Polypropylene (PP - High Flow, MFI 45+)",300,423,34,239,238,223,206,13,16,468,429,310,1945,6.6,0.3,585,0,0,204,43,21,4.3,3,260,801,16,79,83,2.64,1.33,15.4,52.8,55,4.76,0,0,1,0,0,0,1,0,1
Rectangular Food Container,09:24.5,"Polypropylene (PP - High Flow, MFI 45+)",300,424,34,239,238,224,210,13,17,436,459,294,1975,6.6,0.3,579,0,0,208,45,21,4.6,3.2,264,796,17,82,82,2.69,1.34,15.3,55.1,55,4.9,0,0,1,0,0,0,1,0,1
Rectangular Food Container,09:29.5,"Polypropylene (PP - High Flow, MFI 45+)",300,425,33,240,239,223,209,13,16,440,437,301,1880,6.6,0.28,563,0,0,206,44,23,4.6,2.8,265,767,16,80,84,2.55,1.35,15,54.3,55,4.65,0,0,1,0,0,0,1,0,1
Rectangular Food Container,09:34.1,"Polypropylene (PP - High Flow, MFI 45+)",300,426,34,240,240,222,207,13,16,454,455,291,1882,6.6,0.3,559,0,0,199,44,21,4.7,3,266,776,17,81,82,2.54,1.34,15.4,56.7,55,4.66,0,0,1,0,0,0,1,0,1
Rectangular Food Container,09:38.8,"Polypropylene (PP - High Flow, MFI 45+)",300,427,32,239,240,224,208,13,16,453,460,287,2061,6.8,0.28,587,0,0,199,44,22,4.3,3,262,749,16,80,79,2.72,1.36,15.3,56.1,55,4.81,0,0,1,0,0,0,1,0,1
